datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,year,month,day,dayofweek,is_weekend,total_sales,total_sales_lag_1,total_sales_lag_7,total_sales_lag_30,rolling_mean_7,rolling_std_7
2014-06-25,8.0,5.34,7.0,33.8,19.0,0.0,0.0,1.0,2014,6,276,0.0,2014,6,25,2,0,74.14,57.34,36.7,44.42,44.59285714285715,9.761018926126102
2014-06-26,3.0,2.0,11.3,19.3,14.0,0.0,0.0,1.0,2014,6,276,0.0,2014,6,26,3,0,50.6,74.14,30.33,55.94,49.941428571428574,14.036564665866402
2014-06-27,4.34,1.0,6.0,32.3,13.0,0.0,1.0,3.0,2014,6,276,0.0,2014,6,27,4,0,60.64,50.6,44.86,34.14,52.83714285714286,11.100152723102148
2014-06-28,0.34,5.34,5.0,20.0,14.0,1.0,1.0,5.0,2014,6,276,0.0,2014,6,28,5,1,51.68,60.64,47.68,57.64,55.09142857142857,10.808619135627326
2014-06-29,0.0,1.0,1.0,10.0,1.0,0.0,0.0,1.0,2014,6,276,0.0,2014,6,29,6,1,14.0,51.68,40.019999999999996,47.54,55.66285714285715,10.45131844041022
2014-06-30,6.0,5.34,1.0,25.0,6.0,0.0,0.0,0.0,2014,6,276,0.0,2014,6,30,0,0,43.34,14.0,55.22,66.00999999999999,51.94571428571429,18.483122803558658
2014-07-01,4.34,2.34,2.0,19.0,10.0,0.0,0.0,2.0,2014,7,276,0.0,2014,7,1,1,0,39.68,43.34,57.34,21.68,50.24857142857143,18.67676937496728
2014-07-02,3.0,0.34,4.0,21.6,7.0,0.0,6.0,3.0,2014,7,276,0.0,2014,7,2,2,0,44.94,39.68,74.14,63.64,47.72571428571428,18.75181311868526
2014-07-03,2.33,5.68,7.0,12.5,7.0,2.0,0.0,2.0,2014,7,276,0.0,2014,7,3,3,0,38.51,44.94,50.6,48.4,43.55428571428571,14.708404464956866
2014-07-04,4.34,4.7,7.0,10.5,14.0,0.0,2.0,3.0,2014,7,276,0.0,2014,7,4,4,0,45.54,38.51,60.64,42.68,41.82714285714286,14.45074705598958
2014-07-05,3.34,4.34,6.0,37.0,11.0,1.0,0.0,0.0,2014,7,276,0.0,2014,7,5,5,1,62.68,45.54,51.68,41.019999999999996,39.67,12.112207340805703
2014-07-06,4.0,2.0,3.0,10.2,9.0,0.0,0.0,0.0,2014,7,276,0.0,2014,7,6,6,1,28.2,62.68,14.0,49.305,41.24142857142857,14.423173978672262
2014-07-07,2.0,3.34,4.0,13.0,11.0,0.0,0.0,4.0,2014,7,276,0.0,2014,7,7,0,0,37.34,28.2,43.34,75.18,43.269999999999996,10.387054442911193
2014-07-08,6.34,2.34,3.0,14.0,3.0,0.0,5.0,1.0,2014,7,276,0.0,2014,7,8,1,0,34.68,37.34,39.68,33.0,42.41285714285714,10.625147393935682
2014-07-09,3.0,6.34,5.0,13.0,6.0,4.0,0.0,2.2,2014,7,276,0.0,2014,7,9,2,0,39.540000000000006,34.68,44.94,62.67,41.69857142857143,11.000906672590611
2014-07-10,2.33,4.66,8.0,21.2,32.0,0.0,5.0,4.0,2014,7,276,0.0,2014,7,10,3,0,77.19,39.540000000000006,38.51,65.16,40.92714285714286,10.924792468335104
2014-07-11,2.0,1.68,3.2,16.5,17.0,0.0,5.0,1.0,2014,7,276,0.0,2014,7,11,4,0,46.379999999999995,77.19,45.54,58.82,46.45285714285715,17.375865172019257
2014-07-12,8.34,2.68,10.5,28.1,12.0,3.0,12.0,4.0,2014,7,276,0.0,2014,7,12,5,1,80.62,46.379999999999995,62.68,41.14,46.57285714285714,17.371410146450167
2014-07-13,2.0,1.34,1.0,17.0,2.0,0.0,0.0,0.0,2014,7,276,0.0,2014,7,13,6,1,23.34,80.62,28.2,33.68,49.135714285714286,21.072832318052633
2014-07-14,5.0,3.04,3.0,11.8,19.0,1.0,2.0,2.0,2014,7,276,0.0,2014,7,14,0,0,46.84,23.34,37.34,37.019999999999996,48.44142857142857,21.939789142538473
2014-07-15,3.34,1.68,1.0,15.6,18.0,0.0,0.0,1.3,2014,7,276,0.0,2014,7,15,1,0,40.919999999999995,46.84,34.68,18.64,49.798571428571435,21.426448164648814
2014-07-16,4.0,3.34,3.0,13.0,12.0,1.0,4.0,0.0,2014,7,276,0.0,2014,7,16,2,0,40.34,40.919999999999995,39.540000000000006,49.28,50.690000000000005,20.813662980519993
2014-07-17,2.0,3.0,5.0,25.0,14.0,1.0,0.0,1.0,2014,7,276,0.0,2014,7,17,3,0,51.0,40.34,77.19,42.34,50.80428571428571,20.744316375932073
2014-07-18,9.0,2.34,1.5,14.2,6.0,3.0,0.0,4.0,2014,7,276,0.0,2014,7,18,4,0,40.04,51.0,46.379999999999995,36.7,47.06285714285714,17.261731966294455
2014-07-19,7.33,7.02,6.0,8.4,10.0,0.0,6.0,6.0,2014,7,276,0.0,2014,7,19,5,1,50.75,40.04,80.62,30.33,46.15714285714286,17.468621119296312
2014-07-20,3.0,0.34,1.0,8.0,5.0,0.0,0.0,0.1,2014,7,276,0.0,2014,7,20,6,1,17.44,50.75,23.34,44.86,41.89,9.45923358417588
2014-07-21,3.0,4.68,8.0,20.0,13.0,1.0,0.0,2.0,2014,7,276,0.0,2014,7,21,0,0,51.68,17.44,46.84,47.68,41.047142857142866,11.442535724633967
2014-07-22,5.0,5.68,3.0,9.0,7.0,0.0,1.0,2.0,2014,7,276,0.0,2014,7,22,1,0,32.68,51.68,40.919999999999995,40.019999999999996,41.73857142857143,11.984320907713062
2014-07-23,2.67,6.37,2.0,8.0,19.0,0.0,0.0,3.0,2014,7,276,0.0,2014,7,23,2,0,41.04,32.68,40.34,55.22,40.56142857142857,12.472848416422304
2014-07-24,5.34,2.0,4.4,23.0,5.0,0.0,0.0,2.0,2014,7,276,0.0,2014,7,24,3,0,41.74,41.04,51.0,57.34,40.66142857142857,12.473583324465414
2014-07-25,5.0,2.02,7.5,10.0,15.0,1.0,1.0,2.0,2014,7,276,0.0,2014,7,25,4,0,43.519999999999996,41.74,40.04,74.14,39.33857142857143,11.65882559633323
2014-07-26,4.0,6.68,6.2,36.2,13.0,0.0,0.0,4.0,2014,7,276,0.0,2014,7,26,5,1,70.08,43.519999999999996,50.75,50.6,39.83571428571428,11.767409594784624
2014-07-27,3.0,1.34,2.0,10.0,5.0,0.0,6.0,1.0,2014,7,276,0.0,2014,7,27,6,1,28.34,70.08,17.44,60.64,42.59714285714285,16.191810393205717
2014-07-28,2.0,1.34,2.0,9.1,9.0,0.0,0.0,2.0,2014,7,276,0.0,2014,7,28,0,0,25.439999999999998,28.34,51.68,51.68,44.15428571428571,13.701944943623742
2014-07-29,2.34,0.68,1.0,13.0,15.0,3.0,0.0,5.0,2014,7,276,0.0,2014,7,29,1,0,40.019999999999996,25.439999999999998,32.68,14.0,40.40571428571428,14.841862930174766
2014-07-30,0.68,1.34,5.0,13.5,14.0,0.0,6.0,4.5,2014,7,276,0.0,2014,7,30,2,0,45.019999999999996,40.019999999999996,41.04,43.34,41.45428571428572,14.459431589961019
2014-07-31,3.0,0.34,4.0,10.5,8.0,0.0,0.0,1.0,2014,7,276,0.0,2014,7,31,3,0,26.84,45.019999999999996,41.74,39.68,42.02285714285714,14.518555614897025
2014-08-01,2.0,1.0,2.2,14.0,17.0,1.0,0.0,1.0,2014,8,276,0.0,2014,8,1,4,0,38.2,26.84,43.519999999999996,44.94,39.894285714285715,15.617587155877478
2014-08-02,5.0,2.01,6.0,29.0,12.0,0.0,5.0,3.0,2014,8,276,0.0,2014,8,2,5,1,62.01,38.2,70.08,38.51,39.13428571428572,15.540998313217496
2014-08-03,5.0,1.0,3.0,6.0,5.0,5.0,0.0,0.0,2014,8,276,0.0,2014,8,3,6,1,25.0,62.01,28.34,45.54,37.98142857142857,12.945354930851247
2014-08-04,4.0,5.02,6.0,21.5,14.0,0.0,0.0,4.0,2014,8,276,0.0,2014,8,4,0,0,54.519999999999996,25.0,25.439999999999998,62.68,37.50428571428571,13.41305316615481
2014-08-05,2.0,1.34,3.0,17.1,9.0,0.0,0.0,0.0,2014,8,276,0.0,2014,8,5,1,0,32.44,54.519999999999996,40.019999999999996,28.2,41.65857142857143,13.556307792034733
2014-08-06,6.0,5.0,1.4,17.0,7.0,1.0,1.0,1.0,2014,8,276,0.0,2014,8,6,2,0,39.4,32.44,45.019999999999996,37.34,40.57571428571429,14.004344393964415
2014-08-07,3.34,2.68,3.0,33.0,13.0,1.0,0.0,2.0,2014,8,276,0.0,2014,8,7,3,0,58.019999999999996,39.4,26.84,34.68,39.77285714285714,13.867519261792681
2014-08-08,5.02,4.02,5.0,13.0,12.0,3.0,2.0,2.0,2014,8,276,0.0,2014,8,8,4,0,46.04,58.019999999999996,38.2,39.540000000000006,44.22714285714285,14.027730529544852
2014-08-09,4.0,1.34,6.0,19.0,24.0,3.0,0.0,5.9,2014,8,276,0.0,2014,8,9,5,1,63.24,46.04,62.01,77.19,45.347142857142856,13.777049411110909
2014-08-10,4.0,0.34,4.0,3.0,4.0,0.0,0.0,2.0,2014,8,276,0.0,2014,8,10,6,1,17.34,63.24,25.0,46.379999999999995,45.52285714285714,14.030502146259467
2014-08-11,8.0,5.36,9.2,20.0,18.0,0.0,0.0,2.0,2014,8,276,0.0,2014,8,11,0,0,62.56,17.34,54.519999999999996,80.62,44.42857142857143,16.05113436133768
2014-08-12,0.0,1.36,4.5,10.0,8.0,1.0,0.0,4.6,2014,8,276,0.0,2014,8,12,1,0,29.46,62.56,32.44,23.34,45.57714285714286,17.1440501965801
2014-08-13,1.34,3.34,1.0,20.3,11.0,0.0,0.0,7.0,2014,8,276,0.0,2014,8,13,2,0,43.980000000000004,29.46,39.4,46.84,45.151428571428575,17.55666960499766
2014-08-14,4.0,2.34,6.0,14.4,13.0,0.0,0.0,6.0,2014,8,276,0.0,2014,8,14,3,0,45.74,43.980000000000004,58.019999999999996,40.919999999999995,45.80571428571428,17.391169078148913
2014-08-15,4.34,4.02,7.0,13.2,15.0,2.0,3.0,2.0,2014,8,276,0.0,2014,8,15,4,0,50.56,45.74,46.04,40.34,44.05142857142857,16.55289242455978
2014-08-16,8.0,2.43,5.0,19.0,27.0,2.0,0.0,1.0,2014,8,276,0.0,2014,8,16,5,1,64.43,50.56,63.24,51.0,44.697142857142865,16.730600421867454
2014-08-17,0.34,0.68,2.0,6.5,7.0,0.0,0.0,1.0,2014,8,276,0.0,2014,8,17,6,1,17.52,64.43,17.34,40.04,44.867142857142866,16.954958679086328
2014-08-18,4.34,6.0,3.1,16.5,21.0,3.0,10.0,2.0,2014,8,276,0.0,2014,8,18,0,0,65.94,17.52,62.56,50.75,44.892857142857146,16.90631904967858
2014-08-19,11.34,6.35,5.0,16.1,13.0,1.0,3.0,1.1,2014,8,276,0.0,2014,8,19,1,0,56.89,65.94,29.46,17.44,45.37571428571429,17.53170447802389
2014-08-20,5.34,5.34,1.4,9.0,10.0,2.0,0.0,1.0,2014,8,276,0.0,2014,8,20,2,0,34.08,56.89,43.980000000000004,51.68,49.294285714285714,16.411105850554268
2014-08-21,3.0,1.0,2.0,18.0,16.0,1.0,0.0,2.2,2014,8,276,0.0,2014,8,21,3,0,43.2,34.08,45.74,32.68,47.879999999999995,17.345401888300767
2014-08-22,6.34,1.34,5.0,19.0,15.0,0.0,0.0,1.0,2014,8,276,0.0,2014,8,22,4,0,47.68,43.2,50.56,41.04,47.51714285714286,17.42402050263347
2014-08-23,3.0,3.02,1.0,25.6,5.0,0.0,0.0,4.0,2014,8,276,0.0,2014,8,23,5,1,41.620000000000005,47.68,64.43,41.74,47.105714285714285,17.374126219892702
2014-08-24,3.0,2.175,3.0,7.0,12.0,0.0,1.0,0.0,2014,8,276,0.0,2014,8,24,6,1,28.175,41.620000000000005,17.52,43.519999999999996,43.847142857142856,15.635407162682332
2014-08-25,4.01,3.175,3.0,21.2,21.0,0.0,0.0,0.0,2014,8,276,0.0,2014,8,25,0,0,52.385,28.175,65.94,70.08,45.36928571428571,12.929777785075407
2014-08-26,2.34,5.34,3.0,31.0,14.0,1.0,1.0,3.0,2014,8,276,0.0,2014,8,26,1,0,60.68,52.385,56.89,28.34,43.43285714285714,10.024075957888817
2014-08-27,3.34,8.02,4.0,21.0,14.0,0.0,0.0,3.0,2014,8,276,0.0,2014,8,27,2,0,53.36,60.68,34.08,25.439999999999998,43.97428571428571,10.933204938996436
2014-08-28,2.34,5.36,6.0,32.67,19.0,0.0,4.0,0.0,2014,8,276,0.0,2014,8,28,3,0,69.37,53.36,43.2,40.019999999999996,46.728571428571435,10.442716247176719
2014-08-29,6.34,3.68,5.0,26.28,18.0,1.0,0.0,3.0,2014,8,276,0.0,2014,8,29,4,0,63.3,69.37,47.68,45.019999999999996,50.46714285714285,13.270562615912649
2014-08-30,3.68,3.02,7.0,13.0,13.0,1.0,0.0,4.0,2014,8,276,0.0,2014,8,30,5,1,44.7,63.3,41.620000000000005,26.84,52.69857142857143,14.016098694681377
2014-08-31,0.0,2.68,1.0,15.0,13.0,0.0,7.0,2.0,2014,8,276,0.0,2014,8,31,6,1,40.68,44.7,28.175,38.2,53.138571428571424,13.654018552025224
2014-09-01,3.34,1.715,1.0,15.5,15.0,0.0,0.0,5.5,2014,9,276,0.0,2014,9,1,0,0,42.055,40.68,52.385,62.01,54.925000000000004,10.233035962020338
2014-09-02,2.34,4.68,5.2,20.14,7.0,0.0,2.0,3.0,2014,9,276,0.0,2014,9,2,1,0,44.36,42.055,60.68,25.0,53.44928571428572,11.344832314234383
2014-09-03,7.0,6.34,4.0,22.18,12.0,0.0,2.0,3.0,2014,9,276,0.0,2014,9,3,2,0,56.519999999999996,44.36,53.36,54.519999999999996,51.11785714285715,11.288004642518763
2014-09-04,5.68,5.34,3.0,17.6,21.0,1.0,0.0,1.0,2014,9,276,0.0,2014,9,4,3,0,54.620000000000005,56.519999999999996,69.37,32.44,51.56928571428572,11.454574933395095
2014-09-05,4.0,0.779,3.0,15.6,15.0,2.0,0.0,2.0,2014,9,276,0.0,2014,9,5,4,0,42.379,54.620000000000005,63.3,39.4,49.46214285714286,8.646818228469458
2014-09-06,5.34,5.0,2.4,15.7,30.0,2.0,5.0,3.1,2014,9,276,0.0,2014,9,6,5,1,68.53999999999999,42.379,44.7,58.019999999999996,46.47342857142856,6.386998822011948
2014-09-07,2.0,5.515,5.0,7.0,9.0,0.0,0.0,1.0,2014,9,276,0.0,2014,9,7,6,1,29.515,68.53999999999999,40.68,46.04,49.87914285714286,10.387162115300066
2014-09-08,1.0,5.36,3.5,20.8,15.0,0.0,1.0,4.0,2014,9,276,0.0,2014,9,8,0,0,50.66,29.515,42.055,63.24,48.284142857142854,12.64663809646098
2014-09-09,6.34,2.34,4.0,29.2,17.0,0.0,2.0,1.2,2014,9,276,0.0,2014,9,9,1,0,62.08,50.66,44.36,17.34,49.51342857142857,12.35508804578295
2014-09-10,4.34,3.34,3.5,37.8,12.0,0.0,0.0,1.0,2014,9,276,0.0,2014,9,10,2,0,61.98,62.08,56.519999999999996,62.56,52.04485714285715,12.925383171993719
2014-09-11,0.0,1.34,4.0,32.2,15.0,0.0,10.0,0.0,2014,9,276,0.0,2014,9,11,3,0,62.540000000000006,61.98,54.620000000000005,29.46,52.82485714285714,13.396607411686679
2014-09-12,2.68,2.67,1.0,20.0,19.0,0.0,8.0,1.0,2014,9,276,0.0,2014,9,12,4,0,54.35,62.540000000000006,42.379,43.980000000000004,53.956285714285706,13.89853163364497
2014-09-13,3.0,5.36,4.4,56.85,20.0,0.0,1.0,3.0,2014,9,276,0.0,2014,9,13,5,1,93.61,54.35,68.53999999999999,45.74,55.666428571428575,12.940018261928731
2014-09-14,1.34,2.0,2.0,19.5,6.0,0.0,6.0,0.0,2014,9,276,0.0,2014,9,14,6,1,36.84,93.61,29.515,50.56,59.24785714285714,19.100016548235207
2014-09-15,1.34,3.0,5.4,28.2,9.0,0.0,1.0,0.0,2014,9,276,0.0,2014,9,15,0,0,47.94,36.84,50.66,64.43,60.294285714285714,17.316985743428237
2014-09-16,4.0,2.68,0.0,59.3,13.0,0.0,0.0,0.0,2014,9,276,0.0,2014,9,16,1,0,78.97999999999999,47.94,62.08,17.52,59.90571428571428,17.597442860770904
2014-09-17,2.34,6.0,4.0,39.6,11.0,2.0,19.0,4.0,2014,9,276,0.0,2014,9,17,2,0,87.94,78.97999999999999,61.98,65.94,62.32,19.045206746055594
2014-09-18,3.0,2.02,1.0,44.0,7.0,0.0,0.0,1.0,2014,9,276,0.0,2014,9,18,3,0,58.019999999999996,87.94,62.540000000000006,56.89,66.02857142857142,21.35538060893279
2014-09-19,2.0,4.34,7.8,23.0,8.0,0.0,22.0,0.0,2014,9,276,0.0,2014,9,19,4,0,67.14,58.019999999999996,54.35,34.08,65.38285714285715,21.545928242002606
2014-09-20,4.34,1.855,4.5,20.6,14.0,1.0,2.0,0.0,2014,9,276,0.0,2014,9,20,5,1,48.295,67.14,93.61,43.2,67.21,20.9895076963071
2014-09-21,1.0,3.02,6.0,12.4,7.0,0.0,0.0,3.0,2014,9,276,0.0,2014,9,21,6,1,32.42,48.295,36.84,47.68,60.73642857142857,18.30675620144238
2014-09-22,3.34,4.0,5.5,34.2,10.0,1.0,0.0,2.0,2014,9,276,0.0,2014,9,22,0,0,60.040000000000006,32.42,47.94,41.620000000000005,60.105000000000004,19.316719226273076
2014-09-23,3.0,3.34,5.5,26.0,10.0,0.0,1.0,2.0,2014,9,276,0.0,2014,9,23,1,0,50.84,60.040000000000006,78.97999999999999,28.175,61.83357142857143,18.573794872141296
2014-09-24,6.0,3.34,1.4,24.7,14.0,0.0,0.0,0.0,2014,9,276,0.0,2014,9,24,2,0,49.44,50.84,87.94,52.385,57.81357142857143,17.24166917535487
2014-09-25,4.68,6.34,8.2,49.15,15.0,1.0,1.0,5.0,2014,9,276,0.0,2014,9,25,3,0,90.37,49.44,58.019999999999996,60.68,52.31357142857143,11.063573380801609
2014-09-26,4.0,3.68,3.5,38.0,22.0,2.0,0.0,1.0,2014,9,276,0.0,2014,9,26,4,0,74.18,90.37,67.14,53.36,56.935,18.260344784988806
2014-09-27,4.0,2.0,6.0,46.3,18.0,0.0,0.0,4.0,2014,9,276,0.0,2014,9,27,5,1,80.3,74.18,48.295,69.37,57.94071428571429,19.091049043240915
2014-09-28,0.34,2.68,1.0,21.2,6.0,0.0,0.0,2.0,2014,9,276,0.0,2014,9,28,6,1,33.22,80.3,32.42,63.3,62.51285714285715,20.196432617573628
2014-09-29,7.0,3.68,2.3,29.8,12.0,0.0,10.0,4.0,2014,9,276,0.0,2014,9,29,0,0,68.78,33.22,60.040000000000006,44.7,62.62714285714286,19.9990639066647
2014-09-30,10.0,5.34,4.0,61.3,10.0,2.0,22.0,2.0,2014,9,276,0.0,2014,9,30,1,0,116.64,68.78,50.84,40.68,63.875714285714295,20.083273187027146
2014-10-01,2.34,0.0,2.4,44.0,15.0,0.0,11.0,2.0,2014,10,276,0.0,2014,10,1,2,0,76.74000000000001,116.64,49.44,42.055,73.2757142857143,27.12823612471141
2014-10-02,2.0,4.99,5.0,23.9,11.0,0.0,2.0,1.0,2014,10,276,0.0,2014,10,2,3,0,49.89,76.74000000000001,90.37,44.36,77.17571428571429,25.010121855722677
2014-10-03,4.33,1.34,5.9,44.14,12.0,0.0,11.0,2.0,2014,10,276,0.0,2014,10,3,4,0,80.71000000000001,49.89,74.18,56.519999999999996,71.39285714285714,26.106730112039287
2014-10-04,4.68,7.766,8.0,49.9,12.0,1.0,25.0,0.0,2014,10,276,0.0,2014,10,4,5,1,108.346,80.71000000000001,80.3,54.620000000000005,72.32571428571428,26.338557197350372
2014-10-05,2.0,3.34,3.0,19.0,1.0,0.0,0.0,3.0,2014,10,276,0.0,2014,10,5,6,1,31.34,108.346,33.22,42.379,76.33228571428572,29.675525885339088
2014-10-06,5.34,1.365,2.4,69.875,13.0,1.0,0.0,1.0,2014,10,276,0.0,2014,10,6,0,0,93.98,31.34,68.78,68.53999999999999,76.06371428571428,30.135672934880628
2014-10-07,3.0,4.34,2.2,41.7,17.0,1.0,5.0,0.0,2014,10,276,0.0,2014,10,7,1,0,74.24000000000001,93.98,116.64,29.515,79.66371428571428,30.621815479133446
2014-10-08,3.68,6.0,7.0,50.0,17.0,0.0,0.0,2.0,2014,10,276,0.0,2014,10,8,2,0,85.68,74.24000000000001,76.74000000000001,50.66,73.60657142857144,25.92142490204546
2014-10-09,1.0,4.69,6.0,48.2,10.0,2.0,5.0,0.0,2014,10,276,0.0,2014,10,9,3,0,76.89,85.68,49.89,62.08,74.88371428571429,26.318729894090573
2014-10-10,4.34,2.68,9.0,28.8,24.0,3.0,6.0,0.5,2014,10,276,0.0,2014,10,10,4,0,78.32,76.89,80.71000000000001,61.98,78.74085714285715,23.913907497720345
2014-10-11,3.34,3.68,5.0,35.9,15.0,0.0,0.0,5.0,2014,10,276,0.0,2014,10,11,5,1,67.92,78.32,108.346,62.540000000000006,78.39942857142857,23.8981638545527
2014-10-12,3.0,0.33,1.5,22.5,7.0,0.0,5.0,2.0,2014,10,276,0.0,2014,10,12,6,1,41.33,67.92,31.34,54.35,72.62428571428572,20.026186071527203
2014-10-13,1.68,4.0,6.2,31.9,11.0,0.0,1.0,2.0,2014,10,276,0.0,2014,10,13,0,0,57.78,41.33,93.98,93.61,74.05142857142857,16.668191692133732
2014-10-14,3.0,5.41,4.8,31.8,7.0,0.0,11.0,0.0,2014,10,276,0.0,2014,10,14,1,0,63.010000000000005,57.78,74.24000000000001,36.84,68.88000000000001,14.985422916955054
2014-10-15,1.33,6.35,3.5,23.7,14.0,1.0,2.0,4.0,2014,10,276,0.0,2014,10,15,2,0,55.879999999999995,63.010000000000005,85.68,47.94,67.27571428571429,14.916928702141188
2014-10-16,6.775,3.5103125,2.9375,58.921875,9.0625,0.625,5.0,2.1875,2014,10,276,0.0,2014,10,16,3,0,89.0196875,55.879999999999995,76.89,78.97999999999999,63.01857142857143,12.905879059007026
2014-10-17,3.0,2.34,3.4,42.0,22.0,3.0,0.0,2.0,2014,10,276,0.0,2014,10,17,4,0,77.74000000000001,89.0196875,78.32,87.94,64.75138392857143,15.609790292958555
2014-10-18,4.0,6.0,5.5,21.4,24.0,0.0,3.0,2.0,2014,10,276,0.0,2014,10,18,5,1,65.9,77.74000000000001,67.92,58.019999999999996,64.66852678571429,15.527084219491787
2014-10-19,3.33,3.0,2.0,13.9,9.0,0.0,6.0,1.0,2014,10,276,0.0,2014,10,19,6,1,38.230000000000004,65.9,41.33,67.14,64.37995535714286,15.475268441848954
2014-10-20,3.34,5.66,7.3,35.4,25.0,2.0,0.0,1.0,2014,10,276,0.0,2014,10,20,0,0,79.7,38.230000000000004,57.78,48.295,63.93709821428572,16.268837625734793
2014-10-21,2.34,4.34,6.4,14.3,11.0,0.0,20.0,1.0,2014,10,276,0.0,2014,10,21,1,0,59.38,79.7,63.010000000000005,32.42,67.06852678571428,16.980227551258672
2014-10-22,3.33,2.0,2.6,20.9,7.0,0.0,2.0,1.0,2014,10,276,0.0,2014,10,22,2,0,38.83,59.38,55.879999999999995,60.040000000000006,66.54995535714286,17.179096582444394
2014-10-23,1.34,4.33,0.0,32.2,7.0,1.0,0.0,0.0,2014,10,276,0.0,2014,10,23,3,0,45.870000000000005,38.83,89.0196875,50.84,64.11424107142857,19.93216498293173
2014-10-24,3.67,2.67,6.3,49.4,18.0,0.0,5.0,1.0,2014,10,276,0.0,2014,10,24,4,0,86.03999999999999,45.870000000000005,77.74000000000001,49.44,57.949999999999996,17.465839038916375
2014-10-25,2.33,5.14,1.0,31.0,21.0,0.0,2.0,5.0,2014,10,276,0.0,2014,10,25,5,1,67.47,86.03999999999999,65.9,90.37,59.135714285714286,19.226265764263662
2014-10-26,3.34,1.0,1.6,30.4,6.0,0.0,1.0,1.0,2014,10,276,0.0,2014,10,26,6,1,44.339999999999996,67.47,38.230000000000004,74.18,59.36,19.32721914813411
2014-10-27,8.34,4.55,4.0,25.3,17.0,1.0,3.0,0.0,2014,10,276,0.0,2014,10,27,0,0,63.19,44.339999999999996,79.7,80.3,60.23285714285714,18.325932185735937
2014-10-28,4.0,3.48,10.0,40.4,23.0,0.0,0.0,2.0,2014,10,276,0.0,2014,10,28,1,0,82.88,63.19,59.38,33.22,57.87428571428571,16.359878623370967
2014-10-29,5.0,1.0,6.6,41.0,20.0,2.0,27.0,1.0,2014,10,276,0.0,2014,10,29,2,0,103.6,82.88,38.83,68.78,61.23142857142857,18.929692221984205
2014-10-30,0.0,1.0,5.0,20.3,11.0,1.0,2.0,0.0,2014,10,276,0.0,2014,10,30,3,0,40.3,103.6,45.870000000000005,116.64,70.48428571428572,21.771402387185883
2014-10-31,2.0,2.45,4.0,31.0,16.0,0.0,0.0,2.0,2014,10,276,0.0,2014,10,31,4,0,57.45,40.3,86.03999999999999,76.74000000000001,69.68857142857142,22.893811702853583
2014-11-01,2.33,2.34,3.5,43.8,22.0,0.0,7.0,1.0,2014,11,276,0.0,2014,11,1,5,1,81.97,57.45,67.47,49.89,65.60428571428572,22.02424183874283
2014-11-02,4.0,0.0,1.0,2.0,3.5,0.0,0.0,1.0,2014,11,276,0.0,2014,11,2,6,1,11.5,81.97,44.339999999999996,80.71000000000001,67.67571428571428,22.893679518696057
2014-11-03,7.0,4.33,1.0,27.8,19.0,0.0,5.0,1.0,2014,11,276,0.0,2014,11,3,0,0,65.13,11.5,63.19,108.346,62.98428571428571,30.55544733602772
2014-11-04,6.33,1.0,5.2,26.5,15.0,0.0,0.0,1.0,2014,11,276,0.0,2014,11,4,1,0,55.03,65.13,82.88,31.34,63.26142857142857,30.566420261768453
2014-11-05,0.0,1.68,4.0,27.0,19.0,3.0,1.0,0.0,2014,11,276,0.0,2014,11,5,2,0,55.68,55.03,103.6,93.98,59.28285714285715,29.376581213775125
2014-11-06,6.0,2.34,5.2,23.4,23.0,1.0,0.0,0.0,2014,11,276,0.0,2014,11,6,3,0,60.94,55.68,40.3,74.24000000000001,52.43714285714285,21.980392561163672
2014-11-07,6.0,10.34,5.5,15.8,32.0,1.0,0.0,1.0,2014,11,276,0.0,2014,11,7,4,0,71.64,60.94,57.45,85.68,55.385714285714286,21.459091979192188
2014-11-08,12.0,7.02,6.0,34.4,24.0,0.0,17.0,2.2,2014,11,276,0.0,2014,11,8,5,1,102.62,71.64,81.97,76.89,57.41285714285714,22.33879712837867
2014-11-09,3.34,4.34,2.9,23.0,20.0,0.0,2.0,1.0,2014,11,276,0.0,2014,11,9,6,1,56.58,102.62,11.5,78.32,60.36285714285714,26.99952512809918
2014-11-10,1.0,5.32,3.3,24.3,13.0,0.0,7.0,1.0,2014,11,276,0.0,2014,11,10,0,0,54.92,56.58,65.13,67.92,66.80285714285715,16.883236966772458
2014-11-11,8.0,4.0,2.0,23.0,18.0,0.0,8.0,2.0,2014,11,276,0.0,2014,11,11,1,0,65.0,54.92,55.03,41.33,65.3442857142857,17.4822480029914
2014-11-12,3.0,5.0,4.0,25.0,16.0,0.0,3.0,0.0,2014,11,276,0.0,2014,11,12,2,0,56.0,65.0,55.68,57.78,66.76857142857143,16.89826364706492
2014-11-13,8.0,2.0,5.0,33.2,10.0,0.0,0.0,2.2,2014,11,276,0.0,2014,11,13,3,0,60.400000000000006,56.0,60.94,63.010000000000005,66.81428571428572,16.863663952556795
2014-11-14,5.34,0.0,6.0,29.4,20.0,1.0,2.0,3.0,2014,11,276,0.0,2014,11,14,4,0,66.74,60.400000000000006,71.64,55.879999999999995,66.73714285714286,16.896218230012064
2014-11-15,4.33,5.34,5.0,23.6,20.0,2.0,2.0,2.0,2014,11,276,0.0,2014,11,15,5,1,64.27000000000001,66.74,102.62,89.0196875,66.03714285714285,16.76019661209832
